CODGEO;P21_LOG;P21_RP;P21_RSECOCC;P21_LOGVAC;P21_MAISON;P21_APPART;P21_RP_1P;P10_RP_HABFOR;P10_RP_CASE;P10_RP_MIBOIS;P10_RP_MIDUR
31218;70.6856977891796;47.0594185494135;20.5445906432748;3.08168859649123;66.072029303943;1.84546739409465;0.922733697047324;;;;
31219;224.143935712569;191.680167596627;12.1739130434783;20.2898550724638;216.973441418888;6.15096856717493;0;;;;
31220;183.837855162769;151.837855162769;9;23;177.848017221841;4.99005374371344;0;;;;
31221;230.390660942987;26.9268292682927;201.488454668144;1.97537700655043;59.5930223594407;166.846884570445;1.17073170731707;;;;
31222;70.944407530454;23.5348837209302;47.4095238095238;0;69.9211517165005;1.02325581395349;1.02325581395349;;;;
31223;20.2727272727273;17.2727272727273;2;1;20.2727272727273;0;0;;;;
31224;803.563279804713;633.951512125143;39.9086512187223;129.703116460848;574.826775754509;222.746192338204;33.4764052631542;;;;
31225;78.8620199146515;70.7567567567567;4.05263157894736;4.05263157894736;76.8403982930298;2.02162162162162;0;;;;
31226;50;40;8;2;45;4;1;;;;
31227;359.050762694521;341.7626271013;6.10169491525422;11.1864406779661;348.887642208196;9.1157771114302;1.04734337489405;;;;
31228;1022.21573727807;914.563192739192;7.59900314392096;100.053541394959;882.324038379155;139.891698898917;1.36474901126087;;;;
31229;360.70791975228;298.801719320424;14.9428759663102;46.9633244655462;342.30002330949;14.1385033095581;0;;;;
31230;2101.88823260553;1984.76186444633;17.7781094527364;99.3482587064679;1630.90151450138;462.603639659033;12.572986676117;;;;
31231;312.841713901103;291.36132174424;2.04575163398692;19.4346405228757;304.707843928745;8.13386997235764;0;;;;
31232;4346.62998235272;3974.89434480017;67.4026156001867;304.333021952358;3063.77223633696;1270.6176372701;61.0348923455982;;;;
31233;454.987079130036;421.471454130036;12.1875;21.328125;450.869361605238;4.11771752479829;0;;;;
31234;194.896582400229;171.461799791533;11.7173913043478;11.7173913043478;191.724472189329;2.10389538483827;1.05733312032914;;;;
31235;78.1666666666667;26.5;48.6274509803922;3.03921568627451;77.2528735632184;0.913793103448276;0;;;;
31236;81.2666666666667;38.2666666666667;34;9;77.4666666666667;3.8;0;;;;
31237;128.088331174824;106.088331174824;17;5;123.081341335576;5.0069898392478;0;;;;
31238;278.900695537506;224.517716814102;20.1418439716312;34.241134751773;267.834469147923;8.04691170714998;4.01659590387173;;;;
31239;1156.72086960779;809.153412535014;64.1046606704826;283.46279640229;1021.2801944855;132.418970117359;4.03229016647023;;;;
31240;250.96412104405;238.192758610187;3.64896069538927;9.12240173847317;238.501175577169;12.4629454668812;0.960668556560479;;;;
31241;191.188296733978;137.352779165127;28.4414055080723;25.3941120607788;184.93993656369;5.23259568785623;0;;;;
31242;34.8115449915111;9.26315789473684;23.4193548387097;2.12903225806452;32.062818336163;1.68421052631579;0;;;;
31243;38.9520624303233;28.695652173913;6.15384615384618;4.10256410256412;37.9955406911929;0.956521739130435;0;;;;
31244;305.731822324615;200.391063248707;85.0829207920795;20.2578382838284;272.835842514461;32.8959798101537;1.06861155273081;;;;
31245;179.699332306112;97.7175141242938;58.7030303030304;23.2787878787879;171.520082177709;1.03954802259887;2.07909604519774;;;;
31246;448.154533421981;371.154533421981;19;58;417.146338356449;25.0351400770302;1.00597976336059;;;;
31247;740.683097262625;606.621826111713;38.3032203288321;95.7580508220803;722.457158834948;16.2267389681442;4.11242596333992;;;;
31248;2758.86147383399;2624.85337047422;13.8629072441141;120.145196115655;2177.02113165457;573.935907259512;3.80395629944509;;;;
31249;511.093030589132;480.918711757279;6.03486376637061;24.1394550654825;415.812989790183;94.2567992924007;0;;;;
31250;292.823025304249;273.759052240276;19.063973063973;0;286.82307997142;4.97344196369946;1.02650336912994;;;;
31251;86.9233086612129;72.0331125827815;5.95607843137256;8.93411764705884;80.9968540882137;4.93969960611176;0.986754966887417;;;;
31252;833.842947458158;798.723584062932;5.85322723253758;29.2661361626879;766.48827746405;67.3546699941083;1.83135682449167;;;;
31253;1209.23495279774;1158.70118437658;7.21910977445236;43.3146586467141;982.332929277125;223.633438446196;0.917519056457777;;;;
31254;2778.88549443773;2308.29746975942;280.625886276054;189.962138402252;1127.41359272121;1607.07109843912;868.097761303062;;;;
31255;221.702441125729;149.751548268586;60.8035714285718;11.1473214285715;210.575774130318;9.10479447949367;1.01024461018444;;;;
31256;119.17656286081;111.10876625064;3.02542372881357;5.04237288135595;115.175068736408;4.00149412440155;0;;;;
31258;106.918181818182;98;3.96363636363636;4.95454545454546;96.9363636363636;8.98181818181818;3;;;;
31259;973.3907951421;892.73387826494;8.27250429509326;72.384412582066;811.457736437608;159.801679776192;6.91247323639741;;;;
31260;62.5245901639344;46;9.2950819672131;7.2295081967213;59.5245901639344;3;1;;;;
31261;494.424647174967;451.341551258538;14.3610319721431;28.7220639442862;487.154296855588;7.27035031937913;0;;;;
31262;196.237751469973;169.536535968758;14.3775775775776;12.323637923638;183.97215621639;10.2406671357477;0;;;;
31263;1379.3458214188;1297.4137459471;8.19320754716984;73.7388679245285;1284.37803531382;92.8936696431989;1.03235576868067;;;;
31264;221.769630045404;208.474984833059;1.02266501633424;12.2719801960108;214.453071327723;7.3165587176815;1.06549625078725;;;;
31265;133.653298392429;114.734663221825;9.45931758530184;9.45931758530184;129.138986445007;0;0;;;;
31266;64.2567556627092;56.2567556627092;4;4;63.3191430683307;0.937612594378487;0.937612594378487;;;;
31267;41.3270440251572;23.6603773584906;13.7407407407407;3.92592592592593;39.2700908455625;0;0;;;;
31268;72.0445487741262;61.9037037037037;1.01408450704225;9.12676056338025;70.0149191444966;1.01481481481481;0;;;;
31269;639.974760954905;602.463079245494;2.14352466910925;35.3681570403027;615.006367447895;24.0121229327353;0;;;;
31270;475.546439553259;435.196733548626;18.2534384306672;22.0962675739655;473.624146358005;0.961585909428718;0;;;;
31271;962.949598883729;862.873183649136;15.317818658356;84.7585965762364;809.435925722189;152.514164642433;6.010857921553;;;;
31272;33.015873015873;30.015873015873;1;2;32.0476190476191;0;0;;;;
31273;1223.87638809109;1170.96562912528;10.1751459549625;42.7356130108425;1183.73620802096;35.9799933582468;2.08009335594151;;;;
31274;101.081081081081;84.0810810810811;7;10;99.0918918918919;1.98918918918919;0;;;;
31275;84.195652173913;66;9.09782608695651;9.09782608695651;78.1847826086956;6.01086956521739;1;;;;
31276;161.33831927286;141.019170336689;15.2393617021277;5.07978723404257;148.021720123551;12.2793458381862;1.03725331112272;;;;
31277;655.998694917933;620.423186955275;8.69623527976081;26.879272682897;633.332555643387;21.563415109824;0;;;;
31278;173.934832382408;147.783669591711;10.0581395348837;16.0930232558139;167.679280415457;2.11715522261188;1.05857761130594;;;;
31279;46.3850649350649;36.9350649350649;5.25;4.2;40.1811688311688;3.10194805194805;2.05194805194805;;;;
31280;200.915160038318;160.870917830046;9.48416262827513;30.5600795799976;194.25855868471;4.99669980401108;1.00340005512209;;;;
31281;605.151615492702;546.7647866404;19.1267197964439;39.2601090558585;537.412809802416;64.7187973013734;4.2340510727737;;;;
31282;4287.15159366052;4008.54470446459;26.2324668398761;252.374422356049;2564.32245725814;1706.68299181727;60.9237358018647;;;;
31283;119.473479770146;107.757333936812;4.3935546875;7.32259114583333;111.88145395837;5.549065838662;3.1041441579789;;;;
31284;600.1594069218;585.609591237308;8.08323093582899;6.46658474866319;563.138848869524;35.0671859462647;0;;;;
31285;349.579415050457;319.374654061611;5.39370731943671;24.8110536694089;335.571689430811;14.0077256196458;1.07392064823771;;;;
31286;304.746277597346;258.720685780088;9.20511836345158;36.8204734538063;292.468280015702;10.2027992178617;2.07519836378208;;;;
31287;1502.74142317464;1395.08713355181;13.9950576509674;93.6592319718589;1334.75069279822;161.560696120262;2.21702306626109;;;;
31288;172.018781636975;141.933452295657;11.4116766467066;18.6736526946109;165.755636243387;6.26314539358779;0;;;;
31289;148.400780253317;120.762482380976;6.14184397163121;21.4964539007092;130.329570184601;16.1535084581122;0.894060948664727;;;;
31290;48.5849056603773;17;29.5471698113207;2.0377358490566;44.566037735849;4.0188679245283;0;;;;
31291;4577.76317061147;4178.1488399565;35.5677676499184;364.046563005047;2896.35922110143;1678.07982596875;35.4085904640078;;;;
31292;36.5866666666667;30.5866666666667;0.75;5.25;34.6133333333333;1.97333333333333;0.986666666666667;;;;
31293;1248.76494214308;1185.65401290223;12.4152647686918;50.6956644721581;996.436194228633;250.247310565035;7.30730604225503;;;;
31294;50.5176470588235;40.5176470588235;6;4;47.5882352941176;2.92941176470588;0;;;;
31295;58.9197484276729;39.36;16.0034305317324;3.55631789594053;52.0834305317324;5.7429845626072;0;;;;
31296;253.123141173544;207.78093585035;22.1673003802281;23.1749049429657;224.828903942196;21.2758106830085;2.03347192322393;;;;
31297;1036.32881555391;920.8079781524;24.9774783570826;90.5433590444245;882.050845184919;150.075470131873;9.05887160970715;;;;
31299;1651.7160332617;1505.65469826393;17.7360192497297;128.325315748044;1465.72837183996;168.289561924241;15.0247935944216;;;;
31300;67;59;1;7;66;0;0;;;;
31301;80.3815789473684;61.75;16.8571428571429;1.77443609022556;76.5815789473684;1.9;0;;;;
31302;144.731252723509;128.855780312322;10.9143872826909;4.96108512849584;138.604009340359;5.13502635745019;0;;;;
31303;1423.01209741006;1299.34226083301;22.0838993887572;101.585937188283;1250.61380746488;156.790693193941;8.91399488497355;;;;
31304;203.043573915298;186.289387901508;9.42422963275645;7.32995638103279;187.900225402753;15.1433485125448;0;;;;
31305;115.514601512507;87.6701570680628;17.5316872427984;10.3127572016461;108.295395686553;2.06255144032922;0;;;;
31306;109.560975609756;46.8943089430894;61.5862068965517;1.08045977011494;108.723577235772;0.83739837398374;0;;;;
31308;43;23;18;2;39.0416666666667;2.95833333333333;0.958333333333333;;;;
31309;126.922480349345;94.410480349345;18.288;14.224;122.817676855895;4.10480349344978;0;;;;
31310;119.972935939238;110.255849104504;1.76674306086071;7.9503437738732;116.519226185594;2.66830718824593;0;;;;
31311;512.107616818502;484.813548279381;7.34840306822497;19.9456654708963;464.010276178529;44.9480250393051;3.39583142325203;;;;
31312;17.5232198142415;16.4705882352941;0;1.05263157894737;16.4938080495356;1.02941176470588;0;;;;
31313;110.300884955752;58.3008849557522;47.6666666666667;4.33333333333333;109.217551622419;1.08333333333333;0;;;;
31314;216.226291499033;178.226291499033;11;27;195.450600706083;19.6586154640139;1.1170753289356;;;;
31315;611.916561309666;496.37353094689;69.3258182176655;46.2172121451103;484.19049651285;125.718427565007;1.00009184124647;;;;
31316;404.737371980889;242.671209023977;131.487641644287;30.5785213126249;368.044838241212;36.6925337396769;2.01488794210832;;;;
31317;217.102078104393;181.256667476374;11.2657004830918;24.5797101449275;210.941788459238;4.09903502914718;1.0306273080037;;;;
31318;107.830098039216;82.585;10.0980392156863;15.1470588235295;106.835098039216;0;0;;;;
31319;73.162962962963;60.162962962963;4;9;67.3111111111111;4.85185185185185;0;;;;
31320;467.736913776054;409.924359425011;7.22656929388033;50.5859850571623;458.153556526128;6.37239758452736;4.37291936175496;;;;
31321;80.6010092744135;61.7304964539007;16.5116987179487;2.3588141025641;80.6010092744135;0;0;;;;
31322;41;30;8;3;41;0;0;;;;
31323;209.708620861796;182.684301133905;15.133619047619;11.8907006802721;204.971526672712;4.73709418908361;1.00660640951763;;;;
31324;1324.48339510178;1095.68649406224;79.6253532252138;149.171547814325;1071.25399034715;211.022015660638;11.749766232974;;;;
31325;80.1841934616324;73.8066298342541;5.10205090190265;1.27551272547566;80.1841934616324;0;0;;;;
31326;50.3880471380471;40.4621212121212;6.20370370370368;3.72222222222221;49.1473063973064;1.24074074074074;0;;;;
31327;107.214953271028;84;12.1121495327102;11.1028037383177;101.196261682243;6.01869158878504;0;;;;
31328;135.858514779949;124.354697986056;6.27480916030532;5.22900763358777;132.618277149793;3.24023763015655;0;;;;
31329;104.836879432624;92;5.92471358428806;6.91216584833607;103.849427168576;0;3;;;;
31330;198.181643803264;184.181643803264;7;7;197.129155095733;1.05248870753086;0;;;;
31331;126.056819388115;124.041315512146;0;2.015503875969;126.056819388115;0;0;;;;
31332;119.728993855607;101.73732718894;3.17499999999999;14.8166666666666;116.646044546851;2.05529953917051;1.02764976958525;;;;
31333;44.6551724137931;37.6551724137931;5;2;43.6896551724138;0.96551724137931;0;;;;
31334;536.380287848128;494.61231137125;6.52624632451217;35.2417301523657;515.885909401852;19.1891291813736;0;;;;
31335;68.45;15.8666666666667;52.5833333333333;0;64.2433333333333;3.155;0;;;;
31336;357.844697989391;300.537147344824;26.5312734465588;30.7762771980082;334.488129320257;23.3565686691345;0;;;;
31337;211.533618604906;60.5217391304348;142.011171426324;9.00070804814731;203.750695221189;6.78284471170128;0.945652173913043;;;;
31338;328.359051798054;302.553876216183;7.22544916292363;18.5797264189465;326.285984498182;2.07306729987162;0;;;;
31339;204.804839151478;186.214821326166;6.84895393564126;11.7410638896707;194.657720735647;5.49495455176203;0;;;;
31340;122.850370705971;113.908492911635;4.47093889716842;4.47093889716842;122.850370705971;0;0;;;;
31341;2945.66142665203;2572.83123653379;190.197430321185;182.632759797047;2099.82916903045;692.180293333462;34.8201014389471;;;;
31342;172.940180082748;93.9528795811518;78.9873005015959;0;168.097248145575;3.87434554973822;0.968586387434555;;;;
31343;37;26;9;2;35;1;0;;;;
31344;451.25266945603;362.980685815949;7.93456032719836;80.3374233128834;401.492228909833;47.7750573887824;2.01139186226602;;;;
31345;1079.26143659181;1014.88406016595;13.2842205323194;51.093155893536;1010.72447119468;59.335360309614;5.11443652650832;;;;
31346;487.190064159733;446.5074865941;3.39021479713603;37.2923627684964;467.620809176112;19.5692549836205;0;;;;
31347;102.995656824989;81.4939024390244;9.67578947368421;11.8259649122807;100.914471544715;1.07508771929825;0;;;;
31348;65;22;41;2;65;0;0;;;;
31349;426.781058842093;389.179326684916;6.0975781876504;31.504153969527;376.089201139184;23.3266807521738;2.03038474941176;;;;
31350;63;35;24;4;58;1;1;;;;
31351;2941.96010539509;2665.33748383061;32.605708245243;244.016913319238;1688.6541339415;1240.61844292263;12.88213685106;;;;
31352;97.3196347031963;90.3196347031963;1;6;84.5205479452055;12.7990867579909;0;;;;
31353;34;30;2;2;34;0;0;;;;
31354;22;21;1;0;22;0;0;;;;
31355;699.392784253449;679.594257720054;1.58388212267159;18.2146444107233;660.657585893639;38.73519835981;0.997730382782793;;;;
31356;806.54163149629;732.344401975095;3.17988126519407;71.0173482560009;775.473223714227;30.0084473603314;5.38291482526686;;;;
31357;218.107971084892;150.507074223905;39.3497757847535;28.2511210762333;206.272854689952;10.8261477850747;1.00830422816563;;;;
31358;1675.31434074796;1553.25449826566;10.4324651694269;111.627377312867;1386.68139832777;286.546449386303;15.8487610193969;;;;
31359;33.1515151515151;27.1515151515152;4;2;31.1818181818182;1;0;;;;
31360;418.780330841138;212.97438002051;193.443049181226;12.3629016394017;239.835952994055;132.401689322276;0;;;;
31361;244.975352432429;209.461761588366;20.124368144969;15.3892226990939;243.10554531182;0.934903560304549;0;;;;
31362;131.522613065327;96.5226130653266;7;28;128.552763819095;0;0;;;;
31363;147.024454777722;105.024454777722;26;16;146.024454777722;1;2.04129821547706;;;;
31364;1262.95609915036;1206.00345691238;10.6182892308092;46.3343530071675;1174.96396595297;87.9921331973946;2.86761274839933;;;;
31365;381.445441725891;273.860615406269;98.3632697779408;9.22155654168195;331.268772477021;16.2562674670051;20.3937241969472;;;;
31366;288.154558063544;266.975470770263;11.6484980113042;9.53058928197616;275.30776815436;10.7088131603203;1.07902238419968;;;;
31367;48.8461538461538;37.8461538461538;2;9;46.0769230769231;2.76923076923077;0;;;;
31368;93.9193548387097;89.8333333333333;0;4.08602150537636;89.8353494623656;3.06317204301076;0;;;;
31369;34.6025641025641;20.2692307692308;13.3777777777778;0.955555555555556;27.2034188034188;2.38461538461538;1.19230769230769;;;;
31370;64.5581317204301;54.03125;3.82795698924731;6.6989247311828;62.6441532258065;1.91397849462366;0;;;;
31371;192.013089074904;178.879068456347;5.05154639175261;8.08247422680418;189.835329703098;2.17775937180619;0;;;;
31372;260.146799502646;215.814097473454;40.3024563901744;4.03024563901744;248.031468038427;9.08591317001736;1.01283614820013;;;;
31373;95.2100339059356;75.2982456140351;14.6718440045583;5.23994428734225;94.1924900462865;0;1.01754385964912;;;;
31374;456.01674267768;404.447625642601;11.3452057477173;40.2239112873613;448.931894800816;7.0848478768637;0;;;;
31375;1769.91382148362;1405.49348036018;121.473447041146;242.946894082291;1518.35286222331;248.656724751204;31.4698870635853;;;;
31376;80.4553249195878;56.4519230769231;6.00085046066617;18.0025513819985;79.4649403042031;0.990384615384615;0;;;;
31377;296.897965695641;265.795316689019;5.01655629139075;26.0860927152319;285.786957653701;10.1018673715444;5.0859598949489;;;;
31378;35.7562189054726;30.089552238806;3.23809523809524;2.42857142857143;32.5323383084577;1.07462686567164;0;;;;
31379;84.1728395061728;77;3.07407407407407;4.09876543209876;82.1728395061728;2;2;;;;
31380;256.114523803533;219.734323654662;27.5069806003658;8.87321954850511;221.139309636945;11.0219151487818;4.43111757030603;;;;
31381;1143.63079266938;1116.57834660781;5.20239347337897;21.8500525881917;988.245600632479;155.3851920369;2.07290937630247;;;;
31382;49.0373499281509;45.787037037037;2.16687526074259;1.0834376303713;49.0373499281509;0;0;;;;
31383;567.49147934955;516.650943540949;22.9992900086528;27.8412457999481;558.161422996359;7.56676742571872;1.83415537739483;;;;
31384;717.509399766731;674.030911030689;11.857769655284;31.6207190807573;665.211361674955;51.2278164901712;1.0702216016048;;;;
31385;152.053127086337;102.384252914151;30.794701986755;18.8741721854305;140.078417777503;6.98945217939344;0.992008050996782;;;;
31386;115.714258824603;95.0093457943925;12.4229478181263;8.2819652120842;110.548172051597;5.16608677300585;0;;;;
31387;64.7119429685206;53.2093023255814;9.41125143513211;2.09138920780713;64.7119429685206;0;0;;;;
31388;166.312317139819;152.592480739001;7.83990651475314;5.87992988606486;154.920975384913;9.52370974545283;0;;;;
31389;1982.66156110111;1865.164608638;6.35118661962761;111.145765843483;1414.68650437559;565.841623473081;3.41135075706302;;;;
31390;1896.83748480632;1390.73660913717;76.712140603396;429.388735065762;1078.57134501866;802.112646926934;53.1280434758011;;;;
31391;225.289636024635;194.645378321554;28.8416543087823;1.8026033942989;221.764852110677;3.52478391395814;0;;;;
31392;34.6;31.6;1;2;34.6;0;0;;;;
31393;78;68;2;8;76;1;1;;;;
31394;125.797900262467;67.4645669291339;52.6143790849673;5.71895424836601;115.269980958263;10.5279193042046;0;;;;
31395;12523.4000669869;11269.134805911;188.855294654706;1065.40996642122;6531.02564129841;5942.4570225421;426.516234596261;;;;
31396;1838.55892632384;1636.00008639077;33.0708310094813;169.488008923592;1223.15143680738;609.209585917175;11.3762727666493;;;;
31397;26.5961538461538;20.5961538461538;3;3;26.5961538461538;0;0;;;;
31398;62.4516129032258;49.0322580645161;10.3225806451613;3.09677419354839;57.3333333333333;3.06451612903226;0;;;;
31399;1317.27938758307;1219.59329533336;32.9047889683229;64.7813032813856;1200.573884451;111.701051497369;7.33555154209076;;;;
31400;44.0777777777778;39.8777777777778;1.05;3.15;44.0777777777778;0;0;;;;
31401;161.127392295804;145.127392295804;6;10;159.114789925997;2.01260236980679;0;;;;
31402;382.954855532199;362.641261918901;7.10975776465439;13.2038358486439;366.701167862943;16.2536876692563;0;;;;
31403;351.039915015994;326.354104317778;5.36648058656889;19.319330111648;281.985066770359;67.9867194941963;3.17453134178401;;;;
31404;116.002771672587;53.029702970297;59.9259847328245;3.04708396946565;106.840983145643;9.1617885269443;0;;;;
31405;111.410665214233;63.0073038696948;38.3193277310925;10.0840336134454;105.38510732688;5.02544195291282;1.0001159344396;;;;
31406;470.733866143527;374.72693147648;23.7193603295059;72.2875743375418;436.135118825743;34.5987473177842;0;;;;
31407;496.99766706702;466.753267881684;3.0244399185336;27.2199592668024;474.533918337304;22.4637487297156;1.03256713259085;;;;
31408;68.4449812130972;37.9135802469136;21.9444444444444;8.58695652173913;68.4449812130972;0;1.02469135802469;;;;
31409;1120.4477803322;1017.11629372093;7.16158818097877;96.1698984302864;811.508356574803;307.898061893572;2.08272372764599;;;;
31410;1926.97240431795;1799.80130228361;16.3039874402995;110.867114594037;1618.22150622792;303.058200509967;10.218108008453;;;;
31411;397.512288168618;387.420469151725;3.18689021586093;6.90492880103201;380.369502399106;15.3251649142009;4.54405213827641;;;;
31412;179.982410355241;132.188734293187;21.3546212192153;26.4390548428379;168.541646806098;8.3702304851548;2.20624545187599;;;;
31413;247.130896848349;225.300412517865;6.23728123728124;15.5932030932031;240.105699482944;6.03881066842821;1.97983337526877;;;;
31414;47.9982597690239;40.9302325581395;6.42547928262215;0.642547928262215;41.0645898951547;3.43324560268082;0.930232558139535;;;;
31415;45.6666666666667;38;5.47619047619048;2.19047619047619;41.4761904761905;3.19047619047619;0;;;;
31416;276.11328390661;254.58932947889;2.48353320319848;19.0404212245216;263.456569756409;12.6567141502011;0.89859043925856;;;;
31417;3847.90435421567;3600.89184907071;54.6027642952021;192.40974084976;3022.08612863183;819.122903259382;27.1120295185018;;;;
31418;404.085297231241;377.916032197833;8.3741648106904;17.7951002227171;359.915350457166;41.0069911068441;1.06941446455802;;;;
31419;90.760736196319;77.760736196319;7.8;5.2;89.7239263803681;1.03680981595092;0;;;;
31420;1406.94815611918;1318.82235507413;4.00571822932072;84.1200828157351;1041.71300823937;365.235147879813;16.4630866570169;;;;
31421;1969.81945525156;1897.47268205932;15.5028799697661;56.8438932224758;1591.99018121579;371.969961240558;15.475641561671;;;;
31422;53.4408602150538;41.4408602150538;7;5;45.3655913978495;8.0752688172043;0;;;;
31423;144.005884859051;132.201280704082;4.29258332907973;7.51202082588952;141.679082533266;2.32680232578521;0.986230563739332;;;;
31424;8660.30843784046;8236.68848818069;43.230569010754;380.389380649023;6456.02408376364;2203.27880780849;35.1360695690731;;;;
31425;275.766729522397;212.765128058201;26.0006609217316;37.0009405424642;260.516541241481;10.1431915264175;3.07154492307556;;;;
31426;402.772365983406;330.738352377964;22.4368239098917;49.5971896955502;389.86654537252;8.48363952598785;1.25977582300923;;;;
31427;499.930385613059;415.918474213186;30.3657511083875;53.6461602914847;478.913839601176;21.0165460118824;3.92092794434618;;;;
31428;30.4125;23.6;4.54166666666667;2.27083333333333;30.4125;0;0;;;;
31429;955.052935791064;910.630485759246;9.8716555626262;34.5507944691917;743.873800049341;209.457034568047;0.899463210124151;;;;
31430;304.630914007788;269.144517014768;21.9180687309825;13.5683282620368;295.181281225051;9.44963278273626;1.02750831533617;;;;
31431;154.190476190476;42.8571428571429;101.392857142857;9.94047619047619;150.339285714286;3.85119047619048;0.952380952380952;;;;
31432;46.5263157894737;20.5263157894737;24;2;35.421052631579;11.1052631578947;0;;;;
31433;4284.93481847726;4021.69989217087;44.0393032603841;219.195623046003;3391.84277462817;866.000665093414;53.3387054184959;;;;
31434;85.9;42.9;43;0;73.1;12.8;0;;;;
31435;433.401224079032;396.571767100763;16.5356745616719;20.2937824165973;392.916545863807;35.1824315163442;0;;;;
31436;197.103178903228;175.204504951482;8.75946958069864;13.139204371048;185.345458053279;8.85582864975735;1.96667000140323;;;;
31437;44.1573033707865;39.1573033707865;4;1;43.2022471910112;0.955056179775281;0;;;;
31439;317.582673452099;289.521207731058;2.95383849695161;25.1076272240887;316.844213827861;0.738459624237902;0;;;;
31440;35.2162162162162;31.2162162162162;3;1;33.4324324324324;0.891891891891892;0.891891891891892;;;;
31441;64.3939393939394;61;3.39393939393939;0;64.3939393939394;0;0;;;;
31442;253.053047085874;232.402165564308;1.96675062110155;18.6841309004648;246.986317057008;6.06673002886547;0;;;;
31443;198.279486583349;151.924391484085;24.7945857507692;21.560509348495;192.201906346333;4.11816556073433;0.979257759471136;;;;
31444;68.1940298507463;55;5.07462686567165;8.11940298507464;66.1940298507463;0;0;;;;
31445;2947.51527722844;2790.4087119073;43.535554245617;113.571011075523;1894.83926907344;1045.04312988661;55.2455429822809;;;;
31446;7996.99728604186;7378.04000085424;157.005887062043;461.951398125575;2439.6688548696;5518.32223904841;682.180328532055;;;;
31447;102.701149425287;25.0344827586207;76.6835443037975;0.983122362869198;96.3379892332315;4.24210679470391;2.27586206896552;;;;
31448;208.388005258135;198.677582791712;2.157871659205;7.5525508072175;207.164354196807;1.22365106132732;0;;;;
31449;80.2446043165468;59.2446043165468;14;7;77.3309352517986;2.9136690647482;0;;;;
31450;234.905904648302;204.516839524211;10.1296883746968;20.2593767493935;228.775607775333;5.06628457174678;0;;;;
31451;5618.3370185683;4863.29425878182;173.072804186982;581.969955599499;4096.86551837078;1465.39707286523;167.002176206368;;;;
31452;36.5272727272727;22.5272727272727;10;4;36.5272727272727;0;0;;;;
31453;55;55;0;0;53;2;0;;;;
31454;1872.94672480233;1588.80215565056;48.9573413065534;235.187227845208;1454.02290768712;396.873201242504;25.6508583105054;;;;
31455;1314.02716708474;1121.59795695062;63.1408345752605;129.288375558867;1160.93473004774;119.802832978253;10.1168071705426;;;;
31456;33.76;23.76;9;1;33.76;0;0;;;;
31457;464.051510311996;366.721127263434;43.0302746109433;54.3001084376189;430.038678270715;29.8812027196989;1.0536210190344;;;;
31458;2266.36089720051;2123.21453125196;19.6689663135411;123.477399635008;1745.50262040006;512.315812968382;21.2331858656072;;;;
31459;365.929227266127;339.336469648443;7.09140203138224;19.5013555863012;363.127484676043;0.957227211068398;0;;;;
31460;1977.52922495584;1862.9178158871;12.0643588493418;102.547050219405;1557.47891763311;415.003377710958;4.05375732705084;;;;
31461;187.32501195816;145.639091044384;24.4015146812342;17.2844062325409;179.023934812741;5.21979981356198;2.03731736914445;;;;
31462;962.767802646586;822.91665632001;23.4864520548449;116.364694271732;753.326115640394;206.205702341954;11.0085265925214;;;;
31463;114.941136485933;103.84791614695;3.02542372881357;8.06779661016952;109.723635190424;5.21750129550908;0;;;;
31464;148.024945571823;136.873221433892;6.08275862068968;5.0689655172414;145.994765688325;2.03017988349806;0;;;;
31465;32.4210526315789;8.42105263157895;21;3;29.3684210526316;3.05263157894737;0;;;;
31466;335.087253849879;308.087253849879;12;15;331.270527169893;2.81672667998605;0;;;;
31467;3078.71210779779;2793.71078199595;20.13020516816;264.871120633684;2300.33208401539;766.407281725426;15.4537500654115;;;;
31468;146.274680513605;102.632889468829;36.5373134328358;7.10447761194029;142.212722573409;2.15493858343671;0.991576010139416;;;;
31469;71.6976744186046;54.6976744186046;7;10;68.7209302325581;0.976744186046512;0;;;;
31470;470.233198627323;34.4705255235249;428.70170386369;7.06096924010784;137.673115230552;330.543938254954;0.904407845220307;;;;
31471;473.075282994725;198.761291275126;235.404205660081;38.9097860595175;427.809472649616;45.265810345109;1.98225840508878;;;;
31472;197.257549046524;126.254016532468;50.0024876859545;21.0010448281009;180.100652897296;16.0942224705355;1.06267367869203;;;;
31473;229.085395751587;180.213043466192;8.14539204756597;40.7269602378299;183.631843037234;45.4535527143536;2.3359990234695;;;;
31474;126.278721736139;103.612055069472;8.81481481481481;13.8518518518519;124.288904671633;1.98981706450546;0;;;;
31475;675.192497655851;634.302663295226;13.6299447868749;27.2598895737498;603.186057037653;71.0328731334209;1.92178865592453;;;;
31476;417.364104546726;375.373601673163;3.65134807596202;38.3391547976012;410.724504355377;4.75813210295281;0.968631069405802;;;;
31477;29.4523809523809;19.4523809523809;9;1;28.4285714285714;1.02380952380952;0;;;;
31478;713.966280735243;579.155518303068;68.5675429611925;66.2432194709826;659.239381123171;52.7130795275381;5.03210857215074;;;;
31479;34.090395480226;25.4237288135593;8.66666666666667;0;31.1898305084746;0;1.01694915254237;;;;
31480;972.406633484615;934.011264757565;1.23856028151775;37.1568084455325;891.847606454231;76.8334007304582;1.21292670276897;;;;
